obj_id|image_file|commons_link
14887|Grh0218.tif|https://commons.wikimedia.org/wiki/File:Erik_Ruuth,_1746-1820_-_Nationalmuseum_-_14887.tif
14888|Grh0219.tif|https://commons.wikimedia.org/wiki/File:Maria_Eufrosyne,_1625-87,_prinsessa_av_Pfalz-Zweibrücken_g._De_la_Gardie_-_Nationalmuseum_-_14888.tif
14891|Grh0222.tif|https://commons.wikimedia.org/wiki/File:Maria_Svart,_1647-1701,_g._von_der_Osten_Sacken_-_Nationalmuseum_-_14891.tif
14892|Grh0223.tif|https://commons.wikimedia.org/wiki/File:Johan_Michael_Fant,_1735-1813_(Ulrica_Fredrica_Pasch)_-_Nationalmuseum_-_14892.tif
14893|Grh0224.tif|https://commons.wikimedia.org/wiki/File:Lovisa_Sofia_af_Geijerstam,_1755-1802,_gift_Fant_(Ulrica_Fredrica_Pasch)_-_Nationalmuseum_-_14893.tif
14894|Grh0225.tif|https://commons.wikimedia.org/wiki/File:Karl_XI_konung_av_Sverige_med_familj_(David_Klöcker_Ehrenstrahl)_-_Nationalmuseum_-_14894.tif
14895|Grh0226.tif|https://commons.wikimedia.org/wiki/File:Karl_XI_konung_av_Sverige_med_familj_(David_Klöcker_Ehrenstrahl)_-_Nationalmuseum_-_14895.tif
14896|Grh0227.tif|https://commons.wikimedia.org/wiki/File:Regentlängd_turkiska_sultaner_-_Nationalmuseum_-_14896.tif
14899|Grh0230.tif|https://commons.wikimedia.org/wiki/File:Philip_Christoffer_von_Königsmarck_-_Nationalmuseum_-_14899.tif
14903|Grh0234.tif|https://commons.wikimedia.org/wiki/File:Allegori_-_Nationalmuseum_-_14903.tif
14904|Grh0235.tif|https://commons.wikimedia.org/wiki/File:Bengalisk_hjort_(David_Kock)_-_Nationalmuseum_-_14904.tif
14908|Grh0239.tif|https://commons.wikimedia.org/wiki/File:Johann_Krane_-_Nationalmuseum_-_14908.tif
14921|Grh0252.tif|https://commons.wikimedia.org/wiki/File:Maximilian_von_Trauttmansdorff_und_Weinsberg,_1584-1650_-_Nationalmuseum_-_14921.tif
14923|Grh0254.tif|https://commons.wikimedia.org/wiki/File:Johann_Maximilian_von_Lamberg,_1608-1682_-_Nationalmuseum_-_14923.tif
14928|Grh0259.tif|https://commons.wikimedia.org/wiki/File:Bartold_van_Gent_-_Nationalmuseum_-_14928.tif
14932|Grh0263.tif|https://commons.wikimedia.org/wiki/File:Jobst_Cristopher_Kress_von_Kressenstein,_1597-1663_-_Nationalmuseum_-_14932.tif
14934|Grh0265.tif|https://commons.wikimedia.org/wiki/File:Gustav_III,_1746-92,_konung_av_Sverige_som_Meleager_(Pehr_Hilleström_d.ä.)_-_Nationalmuseum_-_14934.tif
14936|Grh0267.tif|https://commons.wikimedia.org/wiki/File:Christina_Augusta_von_Fersen,_1754-1846,_g._Löwenhielm_(Pehr_Hilleström_d.ä.)_-_Nationalmuseum_-_14936.tif
14937|Grh0268.tif|https://commons.wikimedia.org/wiki/File:Ulrika_Eleonora_von_Fersen,_1749-1810,_g._1._von_Höpken_2._von_Wright_(Pehr_Hilleström_d.ä.)_-_Nationalmuseum_-_14937.tif
14944|Grh0275.tif|https://commons.wikimedia.org/wiki/File:Gustaf_Mauritz_Armfelt,_1757-1814_(Pehr_Hilleström_d.ä.)_-_Nationalmuseum_-_14944.tif
14947|Grh0278.tif|https://commons.wikimedia.org/wiki/File:Gustaf_Mauritz_Armfelt_och_Carl_Adam_Wrangel_af_Adinal_(Pehr_Hilleström_d.ä.)_-_Nationalmuseum_-_14947.tif
14948|Grh0279.tif|https://commons.wikimedia.org/wiki/File:Gustaf_Mauritz_Armfelt_(Pehr_Hilleström_d.ä.)_-_Nationalmuseum_-_14948.tif
14954|Grh0285.tif|https://commons.wikimedia.org/wiki/File:Hedvig_Ulrika_De_la_Gardie,_1761-1832,_gift_Armfelt_(Pehr_Hilleström_d.ä.)_-_Nationalmuseum_-_14954.tif
14963|Grh0294.tif|https://commons.wikimedia.org/wiki/File:Minerva_(Johan_Sylvius)_-_Nationalmuseum_-_14963.tif
14965|Grh0296.tif|https://commons.wikimedia.org/wiki/File:Justitia_och_Aequitas_(Georg_Engelhard_Schröder)_-_Nationalmuseum_-_14965.tif
14966|Grh0297.tif|https://commons.wikimedia.org/wiki/File:Fred_och_endräkt_(Georg_Engelhard_Schröder)_-_Nationalmuseum_-_14966.tif
14967|Grh0298.tif|https://commons.wikimedia.org/wiki/File:Ferdinand_III_(1608-57)_Holy_Roman_Emperor_(Frans_Luyckx)_-_Nationalmuseum_-_14967.tif
14969|Grh0300.tif|https://commons.wikimedia.org/wiki/File:Ferdinand_II,_1578-1637,_tysk-romersk_kejsare_konung_av_Böhmen_och_Ungern_-_Nationalmuseum_-_14969.tif
14970|GRH0301.tif|https://commons.wikimedia.org/wiki/File:Thomas,_1595-1656,_prins_av_Savoyen,_Carignan_-_Nationalmuseum_-_14970.tif
14973|Grh0304.tif|https://commons.wikimedia.org/wiki/File:Johannes_Gezelius_the_Younger,_1647-1718,_bishop_(Helena_Arnell)_-_Nationalmuseum_-_14973.tif
14979|Grh0310.tif|https://commons.wikimedia.org/wiki/File:Nils_Gyldestolpe,_1642-1709_(David_Klöcker_Ehrenstrahl)_-_Nationalmuseum_-_14979.tif
14984|Grh0315.tif|https://commons.wikimedia.org/wiki/File:Fredrik_I,_1676-1751,_konung_av_Sverige_och_hans_gemål_Ulrika_Eleonora_d.y_-_Nationalmuseum_-_14984.tif
14985|Grh0316.tif|https://commons.wikimedia.org/wiki/File:Carl_Hårleman,_1700-1753_(Olof_Arenius)_-_Nationalmuseum_-_14985.tif
14989|Grh0320.tif|https://commons.wikimedia.org/wiki/File:Katarina_Stenbock,_1535-1621,_drottning_av_Sverige_-_Nationalmuseum_-_14989.tif
14996|Grh0327.tif|https://commons.wikimedia.org/wiki/File:Hedvig_Eleonora,_1636-1715,_drottning_av_Sverige_och_Karl_Fredrik,_1700-1739,_hertig_av_Holstein_-_Nationalmuseum_-_14996.tif
14998|Grh0329.tif|https://commons.wikimedia.org/wiki/File:Gustav_I,_1497-1560,_konung_av_Sverige_-_Nationalmuseum_-_14998.tif
14999|Grh0330.tif|https://commons.wikimedia.org/wiki/File:Karl_XI,_1655-1697,_konung_av_Sverige_pfalzgreve_av_Zweibrücken_(David_Klöcker_Ehrenstrahl)_-_Nationalmuseum_-_14999.tif
15000|Grh0331.tif|https://commons.wikimedia.org/wiki/File:Karl_XII,_1682-1718,_konung_av_Sverige,_pfalzgreve_av_Zweibrücken_och_Hedvig_Sofia,_1681-1708_-_Nationalmuseum_-_15000.tif
15006|Grh0337.tif|https://commons.wikimedia.org/wiki/File:Fredrik_I,_1676-1751,_konung_av_Sverige_lantgreve_av_Hessen-Kassel_(Georg_Desmarées)_-_Nationalmuseum_-_15006.tif
15025|Grh0356.tif|https://commons.wikimedia.org/wiki/File:Karl_Arvidsson_Posse,_1719-91_(Olof_Arenius)_-_Nationalmuseum_-_15025.tif
15034|Grh0365.tif|https://commons.wikimedia.org/wiki/File:Ludvig_Riddercrantz,_1697-1742_-_Nationalmuseum_-_15034.tif
15038|Grh0369.tif|https://commons.wikimedia.org/wiki/File:Per_Kalling,_1700-1795_(Lorens_Pasch_d.ä.)_-_Nationalmuseum_-_15038.tif
15050|Grh0381.tif|https://commons.wikimedia.org/wiki/File:Kristoffer,_1418-48,_av_Bayern_konung_av_Danmark_Norge_och_Sverige_-_Nationalmuseum_-_15050.tif
15051|Grh0382.tif|https://commons.wikimedia.org/wiki/File:Magnus_Eriksson_konung_av_Sverige_och_Norge,_1316-1374_-_Nationalmuseum_-_15051.tif
15052|Grh0383.tif|https://commons.wikimedia.org/wiki/File:Helvig_drottning_av_Sverige_prinsessa_av_Holstein_-_Nationalmuseum_-_15052.tif
15053|GRH0384.tif|https://commons.wikimedia.org/wiki/File:Margareta,_1353-1412,_drottning_av_Danmark_Norge_och_Sverige_-_Nationalmuseum_-_15053.tif
15058|Grh0389.tif|https://commons.wikimedia.org/wiki/File:Erik_I,_1382-1459,_hertig_av_Pommern_konung_av_Danmark_Norge_och_Sverige_-_Nationalmuseum_-_15058.tif
15059|Grh0390.tif|https://commons.wikimedia.org/wiki/File:Karl_VIII_Knutsson_Bonde,_1408-70,_konung_av_Sverige_och_Norge_-_Nationalmuseum_-_15059.tif
15061|Grh0392.tif|https://commons.wikimedia.org/wiki/File:Blanka_drottning_av_Sverige_grevinna_av_Namur_-_Nationalmuseum_-_15061.tif
15067|Grh0397.tif|https://commons.wikimedia.org/wiki/File:Gustav_I,_1497-1560,_konung_av_Sverige_-_Nationalmuseum_-_15067.tif
15068|Grh0398.tif|https://commons.wikimedia.org/wiki/File:Gustav_III,_1746-1792,_konung_av_Sverige_(Per_Krafft_d.ä.)_-_Nationalmuseum_-_15068.tif
15071|Grh0401.tif|https://commons.wikimedia.org/wiki/File:Ulrika_Eleonora_d.y._1688-1741,_drottning_av_Sverige_(Martin_van_Meytens_d.y.)_-_Nationalmuseum_-_15071.tif
15072|Grh0402.tif|https://commons.wikimedia.org/wiki/File:Karl_IX,_1550-1611,_konung_av_Sverige_-_Nationalmuseum_-_15072.tif
15073|Grh0403.tif|https://commons.wikimedia.org/wiki/File:Karl_XIII,_1748-1818,_King_of_Sweden_and_Norway_(Carl_Fredrik_von_Breda)_-_Nationalmuseum_-_15073.tif
15074|Grh0404.tif|https://commons.wikimedia.org/wiki/File:Johan_III,_1537-92,_konung_av_Sverige_-_Nationalmuseum_-_15074.tif
15075|Grh0405.tif|https://commons.wikimedia.org/wiki/File:Sigismund,_1566-1632,_konung_av_Sverige_konung_av_Polen_-_Nationalmuseum_-_15075.tif
15076|Grh0406.tif|https://commons.wikimedia.org/wiki/File:Kristina,_1626-89,_drottning_av_Sverige_-_Nationalmuseum_-_15076.tif
15079|Grh0409.tif|https://commons.wikimedia.org/wiki/File:Gustav_IV_Adolf,_1778-1837,_konung_av_Sverige_(Per_Krafft_d.ä.)_-_Nationalmuseum_-_15079.tif
15081|Grh0411.tif|https://commons.wikimedia.org/wiki/File:Oskar_I,_1799-1859,_konung_av_Sverige_och_Norge_(Carl_Staaff)_-_Nationalmuseum_-_15081.tif
15083|Grh0413.tif|https://commons.wikimedia.org/wiki/File:Karl_XI,_1655-1697,_konung_av_Sverige_pfalzgreve_av_Zweibrücken_(David_Klöcker_Ehrenstrahl)_-_Nationalmuseum_-_15083.tif
15084|Grh0414.tif|https://commons.wikimedia.org/wiki/File:Karl_XII,_1682-1718,_konung_av_Sverige_pfgalzgreve_av_Zweibrücken_(Johan_Heinrich_Wedekind)_-_Nationalmuseum_-_15084.tif
15085|Grh0415.tif|https://commons.wikimedia.org/wiki/File:Karl_X,_1622-1660,_Gustav_konung_av_Sverige_pfalzgreve_av_Zweibrücken_-_Nationalmuseum_-_15085.tif
15089|Grh0419.tif|https://commons.wikimedia.org/wiki/File:Gustav_II_Adolf,_1594-1632,_konung_av_Sverige_(Drottning_Kristina)_-_Nationalmuseum_-_15089.tif
15091|Grh0421.tif|https://commons.wikimedia.org/wiki/File:Desideria,_1777-1860,_drottning_av_Sverige_och_Norge_(Fredric_Westin)_-_Nationalmuseum_-_15091.tif
15092|Grh0422.tif|https://commons.wikimedia.org/wiki/File:Josefina,_1807-1876,_drottning_av_Sverige_och_Norge_prinsessa_av_Leuchtenberg_(Sophie_Adlersparre)_-_Nationalmuseum_-_15092.tif
15094|Grh0424.tif|https://commons.wikimedia.org/wiki/File:Okänd_kvinna_kallad_Anna_prinsessa_av_Sverige_-_Nationalmuseum_-_15094.tif
15095|Grh0425.tif|https://commons.wikimedia.org/wiki/File:Kristina,_1573-1625,_drottning_av_Sverige_prinsessa_av_Holstein-Gottorp_-_Nationalmuseum_-_15095.tif
15096|Grh0426.tif|https://commons.wikimedia.org/wiki/File:Okänd_kvinna_kallad_Sofia,_1547-1611,_prinsessa_av_Sverige_hertiginna_av_Sachsen-Lau_-_Nationalmuseum_-_15096.tif
15097|Grh0427.tif|https://commons.wikimedia.org/wiki/File:Okänd_kvinna_möjligen_tysk_furstinna_-_Nationalmuseum_-_15097.tif
15098|Grh0428.tif|https://commons.wikimedia.org/wiki/File:Okänd_kvinna,_tidigare_kallad_Elisabet,_1549-1597,_prinsessa_av_Sverige,_hertiginna_av_Mecklenburg_-_Nationalmuseum_-_15098.tif
15100|Grh0430.tif|https://commons.wikimedia.org/wiki/File:Katarina,_1584-1638,_prinsessa_av_Sverige_pfalzgrevinna_av_Zweibrücken_(Jacob_Heinrich_Elbfas)_-_Nationalmuseum_-_15100.tif
15101|Grh0431.tif|https://commons.wikimedia.org/wiki/File:Okänd_kvinna,_kallad_Sigrid_Vasa,_1566-1633_-_Nationalmuseum_-_15101.tif
15102|Grh0432.tif|https://commons.wikimedia.org/wiki/File:Gunilla_Bielke,_1568-1597,_drottning_av_Sverige_-_Nationalmuseum_-_15102.tif
15104|Grh0434.tif|https://commons.wikimedia.org/wiki/File:Margareta_Leijonhuvud,_1513-1541,_drottning_av_Sverige_(Johan_Baptista_van_Uther)_-_Nationalmuseum_-_15104.tif
15106|Grh0436.tif|https://commons.wikimedia.org/wiki/File:Ulrika_Eleonora_d.ä._1656-1693,_drottning_av_Sverige_prinsessa_av_Danmark_(Jacques_D'_Agar)_-_Nationalmuseum_-_15106.tif
15109|Grh0439.tif|https://commons.wikimedia.org/wiki/File:Sofia_Magdalena,_1746-1813,_drottning_av_Sverige_prinsessa_av_Danmark_(Lorens_Pasch_d.y.)_-_Nationalmuseum_-_15109.tif
15111|Grh0441.tif|https://commons.wikimedia.org/wiki/File:Okänd_kvinna,_tidigare_kallad_Cecilia_Vasa,_1540-1627,_prinsessa_av_Sverige_markgrevinna_av_Ba_-_Nationalmuseum_-_15111.tif
15112|Grh0442.tif|https://commons.wikimedia.org/wiki/File:Elisabet,_1549-1597,_prinsessa_av_Sverige,_hertiginna_av_Mecklenburg_-_Nationalmuseum_-_15112.tif
15114|Grh0444.tif|https://commons.wikimedia.org/wiki/File:Gustav_I,_1497-1560,_konung_av_Sverige_-_Nationalmuseum_-_15114.tif
15117|Grh0447.tif|https://commons.wikimedia.org/wiki/File:Karl_XI,_1655-1697,_konung_av_Sverige_pfalzgreve_av_Zweibrücken_(Abraham_Wuchters)_-_Nationalmuseum_-_15117.tif
15118|Grh0448.tif|https://commons.wikimedia.org/wiki/File:Gustav_II_Adolf,_1594-1632,_konung_av_Sverige_(David_Klöcker_Ehrenstrahl)_-_Nationalmuseum_-_15118.tif
15119|Grh0449.tif|https://commons.wikimedia.org/wiki/File:Karl_XII,_1682-1718,_konung_av_Sverige_pfalzgreve_av_Zweibrücken_-_Nationalmuseum_-_15119.tif
15121|Grh0451.tif|https://commons.wikimedia.org/wiki/File:Margareta_Eriksdotter_Vasa,_död_1537_(Mäster_Hillebrandt)_-_Nationalmuseum_-_15121.tif
15123|Grh0453.tif|https://commons.wikimedia.org/wiki/File:Gustav_I,_1496-1560,_konung_av_Sverige_-_Nationalmuseum_-_15123.tif
15126|Grh0456.tif|https://commons.wikimedia.org/wiki/File:Karl_IX,_1550-1611,_konung_av_Sverige_-_Nationalmuseum_-_15126.tif
15129|Grh0459.tif|https://commons.wikimedia.org/wiki/File:Karl_XI,_1655-1697,_konung_av_Sverige_(David_Klöcker_Ehrenstrahl)_-_Nationalmuseum_-_15129.tif
15131|Grh0461.tif|https://commons.wikimedia.org/wiki/File:Karl_XI,_1655-1697,_konung_av_Sverige_(Drottning_Ulrika_Eleonora_d.ä.)_-_Nationalmuseum_-_15131.tif
15133|Grh0463.tif|https://commons.wikimedia.org/wiki/File:Okänd_kvinna_med_Gyllenstierna-_och_Eka-vapnen_-_Nationalmuseum_-_15133.tif
15134|Grh0464.tif|https://commons.wikimedia.org/wiki/File:Karl_X_Gustav,_1622-1660,_konung_av_Sverige_pfalzgreve_av_Zweibrücken_(Abraham_Wuchters)_-_Nationalmuseum_-_15134.tif
15136|Grh0466.tif|https://commons.wikimedia.org/wiki/File:Mansfigur_kallad_Birger_Jarl,_1200-1266,_eventuellt_missförstådd_Kristus-figur_-_Nationalmuseum_-_15136.tif
15139|Grh0469-färg.tif|https://commons.wikimedia.org/wiki/File:Hedvig_Eleonora,_1636-1715,_drottning_av_Sverige_prinsessa_av_Holstein-Gottorp_(Abraham_Wuchters)_-_Nationalmuseum_-_15139.tif
15143|Grh0473.tif|https://commons.wikimedia.org/wiki/File:Ananasväxt_(David_von_Cöln)_-_Nationalmuseum_-_15143.tif
15145|Grh0475.tif|https://commons.wikimedia.org/wiki/File:Den_rike_mannen_och_Lasarus_-_Nationalmuseum_-_15145.tif
15154|Grh0484.tif|https://commons.wikimedia.org/wiki/File:Alexander_Bagratio,_Prince_of_Georgia,_Commander_of_the_Russian_Artillery_at_the_Battle_of_Narva_-_Nationalmuseum_-_15154.tif
15163|Grh0493.tif|https://commons.wikimedia.org/wiki/File:Carl_Carlsson_Gyllenhielm,_1574-1670_(Jacob_Heinrich_Elbfas)_-_Nationalmuseum_-_15163.tif
15166|Grh0496.tif|https://commons.wikimedia.org/wiki/File:Ebbe_Ulfeld,_1616-1682_(Peter_Raemsdorf)_-_Nationalmuseum_-_15166.tif
15167|Grh0497.tif|https://commons.wikimedia.org/wiki/File:Ivan_Stepanovitj_Mazepa,_ukrainisk_hetman_-_Nationalmuseum_-_15167.tif
15170|Grh0500.tif|https://commons.wikimedia.org/wiki/File:Jean_Baptiste_d'Aubonne_Tavernier,_1605-1689,_baron,_upptäcktsresande_(David_Klöcker_Ehrenstrahl)_-_Nationalmuseum_-_15170.tif
15172|Grh0502.tif|https://commons.wikimedia.org/wiki/File:Henri_de_Latour_d'Auvergne_de_Turenne,_1611-1675_-_Nationalmuseum_-_15172.tif
15173|Grh0503.tif|https://commons.wikimedia.org/wiki/File:Orangeträd_i_urna_(David_von_Cöln)_-_Nationalmuseum_-_15173.tif
15174|Grh0504.tif|https://commons.wikimedia.org/wiki/File:Kristina,_1626-1689,_drottning_av_Sverige_(Jacob_Heinrich_Elbfas)_-_Nationalmuseum_-_15174.tif
15178|Grh0508.tif|https://commons.wikimedia.org/wiki/File:Fredrik_IV,_1671-1730,_hertig_av_Holstein-Gottorp_-_Nationalmuseum_-_15178.tif
15179|Grh0509.tif|https://commons.wikimedia.org/wiki/File:Hedvig_Sofia,_1681-1708,_prinsessa_av_Sverige_hertiginna_av_Holstein-Gottorp_-_Nationalmuseum_-_15179.tif
15235|Grh0565-ram.tif|https://commons.wikimedia.org/wiki/File:Hedvig_Ulrika_Taube_(1714–1744)_also_Countess_von_Hessenstein_(Lorens_Pasch_d.ä.)_-_Nationalmuseum_-_15235.tif
15236|Grh0566.tif|https://commons.wikimedia.org/wiki/File:Gustav_I,_1497-1560,_konung_av_Sverige_(David_Frumerie)_-_Nationalmuseum_-_15236.tif
15237|GRH0567.tif|https://commons.wikimedia.org/wiki/File:Erik_XIV,_1533-1577_konung_av_Sverige_-_Nationalmuseum_-_15237.tif
15239|Grh0569.tif|https://commons.wikimedia.org/wiki/File:Lucy_Harington_-_Nationalmuseum_-_15239.tif
15240|Grh0570.tif|https://commons.wikimedia.org/wiki/File:Sigismund_I,_1467-1548,_konung_av_Polen_(David_Frumerie)_-_Nationalmuseum_-_15240.tif
15251|Grh0581.tif|https://commons.wikimedia.org/wiki/File:Stefan_Schlick_(David_Frumerie)_-_Nationalmuseum_-_15251.tif
32848|Grh0588.tif|https://commons.wikimedia.org/wiki/File:Erik_I,_1470-1549,_hertig_av_Braunscweig-Calenberg_-_Nationalmuseum_-_32848.tif
15270|Grh0600.tif|https://commons.wikimedia.org/wiki/File:Henrik,_1473-1541,_hertig_av_Sachsen,_Katarina,_1477-1561,_prinsessa_av_Mecklenburg_-_Nationalmuseum_-_15270.tif
15271|Grh0601.tif|https://commons.wikimedia.org/wiki/File:Albrekt,_1443-1500,_hertig_av_Sachsen,_Zedena,_1449-1510,_prinsessa_av_Böhmen_-_Nationalmuseum_-_15271.tif
15272|Grh0602.tif|https://commons.wikimedia.org/wiki/File:Johan_Georg_I,_1585-1656,_kurfurste_av_Sachsen,_Magdalena_Sibylla,_1652-1712,_prinsessa_av_-_Nationalmuseum_-_15272.tif
15273|Grh0603.tif|https://commons.wikimedia.org/wiki/File:Kristian_I,_1560-1591,_kurfurste_av_Sachsen,_Sofia,_1568-1622,_prinsessa_av_Brandenburg_-_Nationalmuseum_-_15273.tif
15274|Grh0604.tif|https://commons.wikimedia.org/wiki/File:Adolf,_1526-1586,_hertig_av_Holstein,_Kristina,_1543-1604,_prinsessa_av_Hessen-Kassel_-_Nationalmuseum_-_15274.tif
15276|Grh0606.tif|https://commons.wikimedia.org/wiki/File:Portraits_of_Duke_Erik_I_of_Brunswick-Calenberg_and_Duchess_Elisabet,_Princess_of_Brandenburg_-_Nationalmuseum_-_15276.tif
15277|Grh0607.tif|https://commons.wikimedia.org/wiki/File:Casimir_IV_(1427-1492),_King_of_Poland,_and_his_consort_Elizabeth_(1437-1505)_-_Nationalmuseum_-_15277.tif
15278|Grh0608.tif|https://commons.wikimedia.org/wiki/File:Ulrik_III,_1527-1603,_hertig_av_Mecklenburg-Schwerin_Elisabet,_1524-1586,_prinsessa_av_Danmark_-_Nationalmuseum_-_15278.tif
15280|Grh0610.tif|https://commons.wikimedia.org/wiki/File:Magnus_I,_död_1543,_hertig_av_Sachsen-Lauenburg,_Katarina,_1488-1563,_prinsessa_av_Braunschweig_-_Nationalmuseum_-_15280.tif
15282|Grh0612.tif|https://commons.wikimedia.org/wiki/File:Johan_Georg,_1525-1598,_kurfurste_av_Brandenburg._Sabina,_1529-1575,_av_Bayteuth_-_Nationalmuseum_-_15282.tif
15292|Grh0622.tif|https://commons.wikimedia.org/wiki/File:Fredrik_II,_1534-1588,_konung_av_Danmark._Sofia,_1557-1631,_prinsessa_av_Mecklenburg_-_Nationalmuseum_-_15292.tif
15309|Grh0639.tif|https://commons.wikimedia.org/wiki/File:Adolf_Fredrik,_1710-1771,_konung_av_Sverige_hertig_av_Holstein-Gottorp_(Lorens_Pasch_d.y.)_-_Nationalmuseum_-_15309.tif
15312|Grh0642.tif|https://commons.wikimedia.org/wiki/File:Hedvig_Elisabet_Charlotta,_1759-1818,_drottning_av_Sverige,_prinsessa_av_Holstein-Gottorp_-_Nationalmuseum_-_15312.tif
15316|Grh0646.tif|https://commons.wikimedia.org/wiki/File:Gustav_III,_1746-1792,_konung_av_Sverige_(Lorens_Pasch_d.y.)_-_Nationalmuseum_-_15316.tif
15317|Grh0647.tif|https://commons.wikimedia.org/wiki/File:Karl_XIII,_1748-1818,_konung_av_Sverige_och_Norge_-_Nationalmuseum_-_15317.tif
15319|Grh0649.tif|https://commons.wikimedia.org/wiki/File:Johan,_1589-1618,_prins_av_Sverige_hertig_av_Östergötland_(Holger_Hansson)_-_Nationalmuseum_-_15319.tif
15320|Grh0650.tif|https://commons.wikimedia.org/wiki/File:Axel_Oxenstierna_af_Södermöre_(1583-1654),_Count_and_-_Nationalmuseum_-_15320.tif
15321|Grh0651.tif|https://commons.wikimedia.org/wiki/File:Sofia_Albertina,_1753-1829,_prinsessa_av_Sverige_(Jakob_Björck)_-_Nationalmuseum_-_15321.tif
15322|Grh0652.tif|https://commons.wikimedia.org/wiki/File:Lovisa_Ulrika,_1720-1782,_drottning_av_Sverige_prinsessa_av_Preussen_-_Nationalmuseum_-_15322.tif
15324|Grh0654.tif|https://commons.wikimedia.org/wiki/File:Gustav_Horn_af_Björneborg,_1592-1657_(David_Beck)_-_Nationalmuseum_-_15324.tif
15328|Grh0658.tif|https://commons.wikimedia.org/wiki/File:Lovisa_Ulrika,_1720-1782,_drottning_av_Sverige_prinsessa_av_Preussen_-_Nationalmuseum_-_15328.tif
15330|Grh0660.tif|https://commons.wikimedia.org/wiki/File:Gustav_III_(1746-1792),_King_of_Sweden,_in_coronation-robes_(Alexander_Roslin)_-_Nationalmuseum_-_15330.tif
15333|Grh0663.tif|https://commons.wikimedia.org/wiki/File:Katarina_II,_1729-1796,_kejsarinna_av_Ryssland_prinsessa_av_Anhalt-Zerbst_-_Nationalmuseum_-_15333.tif
15337|Grh0667.tif|https://commons.wikimedia.org/wiki/File:Kristian_VII,_1749-1808,_konung_av_Danmark_(Carl_Gustav_Pilo)_-_Nationalmuseum_-_15337.tif
15341|Grh0671.tif|https://commons.wikimedia.org/wiki/File:Stanislaus_II_August,_1732,_1798,_king_of_Poland_(Marcello_Bacciarelli)_-_Nationalmuseum_-_15341.tif
15344|Grh0674.tif|https://commons.wikimedia.org/wiki/File:Maria_Teresia,_1717-1780,_tysk-romersk_kejsarinna_drottning_av_Österrike_Böhmen_och_-_Nationalmuseum_-_15344.tif
15345|Grh0675.tif|https://commons.wikimedia.org/wiki/File:Gustav_Soop_af_Limingo_(David_von_Krafft)_-_Nationalmuseum_-_15345.tif
15346|Grh0676.tif|https://commons.wikimedia.org/wiki/File:Nils_Bielke,_1644-1716_(David_Klöcker_Ehrenstrahl)_-_Nationalmuseum_-_15346.tif
15348|Grh0678.tif|https://commons.wikimedia.org/wiki/File:Carl_Gyllenstierna_af_Steninge,_1649-1723_(David_Klöcker_Ehrenstrahl)_-_Nationalmuseum_-_15348.tif
15350|Grh0680.tif|https://commons.wikimedia.org/wiki/File:Axel_Stålarm,_1630-1702_(David_Klöcker_Ehrenstrahl)_-_Nationalmuseum_-_15350.tif
15363|Grh0693.tif|https://commons.wikimedia.org/wiki/File:Johan_Gabriel_Stenbock,_1640-1705,_greve,_riksråd_(David_Klöcker_Ehrenstrahl)_-_Nationalmuseum_-_15363.tif
15365|Grh0695.tif|https://commons.wikimedia.org/wiki/File:Fabian_Wrede,_1641-1712_(David_Klöcker_Ehrenstrahl)_-_Nationalmuseum_-_15365.tif
15366|Grh0696.tif|https://commons.wikimedia.org/wiki/File:Erik_Dahlberg,_1625-1703_(David_Klöcker_Ehrenstrahl)_-_Nationalmuseum_-_15366.tif
15369|Grh0699.tif|https://commons.wikimedia.org/wiki/File:Hans_Wachtmeister_af_Johannishus,_1641-1714_(David_Klöcker_Ehrenstrahl)_-_Nationalmuseum_-_15369.tif
15375|Grh0705.tif|https://commons.wikimedia.org/wiki/File:Carl_Piper,_1647-1716,_greve_(David_Kock)_-_Nationalmuseum_-_15375.tif
15378|Grh0708.tif|https://commons.wikimedia.org/wiki/File:Dygdens_belöning,_allegori_(David_Klöcker_Ehrenstrahl)_-_Nationalmuseum_-_15378.tif
15382|Grh0712.tif|https://commons.wikimedia.org/wiki/File:Johan_Adler_Salvius,_1590-1652_-_Nationalmuseum_-_15382.tif
15383|Grh0713.tif|https://commons.wikimedia.org/wiki/File:Schering_Rosenhane,_1609-1663_-_Nationalmuseum_-_15383.tif
15384|Grh0714.tif|https://commons.wikimedia.org/wiki/File:Mattias_Björnclou,_1607-1671,_riksråd_-_Nationalmuseum_-_15384.tif
15385|Grh0715.tif|https://commons.wikimedia.org/wiki/File:Maximilian_von_Trautmansdorff,_1584-1650,_greve_-_Nationalmuseum_-_15385.tif
15388|Grh0718.tif|https://commons.wikimedia.org/wiki/File:Johann_Maximilian_von_Lamberg,_1608-1682_-_Nationalmuseum_-_15388.tif
15389|Grh0719.tif|https://commons.wikimedia.org/wiki/File:Johan_von_Wallenstein,_greve_-_Nationalmuseum_-_15389.tif
15390|Grh0720.tif|https://commons.wikimedia.org/wiki/File:Johann_Vultejus,_1605-1684_-_Nationalmuseum_-_15390.tif
15393|Grh0723.tif|https://commons.wikimedia.org/wiki/File:Matthäus_von_Wessenbeck,_1600-1659_-_Nationalmuseum_-_15393.tif
15394|Grh0724.tif|https://commons.wikimedia.org/wiki/File:Johann_Friedrich_von_Löben_-_Nationalmuseum_-_15394.tif
